,Unnamed: 0,Ad_id,User_id,Judul,Kategori,Harga,Deskripsi,Alamat,Kecamatan,Kab/Kota,LAT,LON
31,31,815323215,107505668,"Diskon Awal Tahun, Villa Joglo Termurah wisata Ubud Gianyar Bali",5158,Rp 1.200.000.000,"*For Sale 2 Unit Villa Joglo View pemandangan di Ubud hanya 40 menit dr Canggu dan Krobokan.                 Ada 02.Villa Baru proses pembangunan  Dijual pertama (01) Villa Joglo Luas tanah 270 m SHM, LB 120 mtr , 2KT, 2KM , Karpot Parkir Mobil 2 unit, harga Global 1,2 M, Hrg Sewa/ Rental 95 Jt/Thn.  02. Dijual Villa Joglo bentuk  Studio, 2KT 2 KM, 1 Karpot, Parkir untuk 2 Mobil,  Luas 230 mtr SHM,  Luas Bangunan 120 mtr, View Sawah Pegunungan di Ubud,  Hrg Global 1,2 M  nego, Hrg Rental 95 Jt/Thn.   Lokasi  Singakerta Ubud, 10 menit dari Hotel Amandari Ubud , Teras Sayan. 9 menit dari Green School. Hotel Bali Spirit, Dekat Hotel Sheres, Villa Furama, utara Villa Semano  Keuntungan lokasi strategis   1. Bagian Desa Wisata Kab.Gianyar UBUD BALI   10 menit dari pom bensin Tubongkang. Coco Market.  2. Harga pasaran 350 jt - 450 Jt/Are  akses jalan sendiri.  3. Hanya 45 meter dari Jalan Arjuna Singakerte lokasi nyaman  4. View 360 derajat pemandangan alam","Jalan Raya Br. Tunon Gianyar, Bali",Ubud,Gianyar Kab.,-8.5420967,115.2378554
32,32,815322805,58486273,"Rumah indent, pembangunan 4bln, 1 unit terakhir",5158,Rp 745.000.065,"LOKASI PERTAMAX !!, DI PINGGIR JALAN UTAMA !!!  - 1 Menit Ke Pasar, Super Market dan Pusat Pendidikan  - 5 Menit Ke Pusat Kota, Pemerintahan dan Bisnis  - 15 Menit Ke Bandara, Kuta, Seminyak, Sanur  Alamat : Jl. Batas dukuh sari sesetab densel  FASILITAS : |One Gate System | Jln Paving 5 meter | Listrik 1300 Watt | SUMUR BOR | SHM | IMB |  Type lt.1 36/50m2 harga 635jt  Type lt.2 50/50m2 harga 745jt  DP 20% bisa diangsur 3 kali dalam 3 bln.  syarat KPR mudah, kita bantu sampai ACC  Fasilitas : One gate system, listrik 1300watt, air sumur bor, jalan paving, IMB dan shm  Hub wa saya : yeye",Jl. Batas dukuh sari sesetan densel,Denpasar Selatan,Denpasar Kota,-8.6983262,115.2147261
33,33,784352568,36380965,Villa baru full furnish ada pool/taman/security 24jam canggu resident,5158,Rp 4.800.000.000,"*FULLY FURNISHED* *TROPICAL PRIVATE VILLA* *IN CANGGU FOR SALE !*  Lokasi : Canggu Residence, di jantung Canggu area,  Persis di depan FINN’S recreation club.  LT : 183M2 LB : 75 M2   *Facilities :* - 2 Bedroom  - 2 Bathroom - Water Heather - Safety Box - Private ‘Lagoon Look’ Swimming Pool - Outdoor Living Room - Outdoor Kitchen  - Beautiful Small Garden  - Fully Furnished - Carport  - Security 24 hours - TV (cables & internet)   *Nearbly Places :* - 5 menit ke Pantai Berawa  - 5 menit ke Pantai Batu Belig  - 10 menit ke Pantai Nelayan  - 10 menit ke Pantai Batu Bolong  - 3 menit jalan kaki ke Canggu Club - 10 menit jalan kaki ke Milu & area resto & bistro - 15 menit ke Finns Beach Club  *HARGA : HANYA 4,8 M *  Kesempatan langka & investasi yang sangat baik untuk mendapatkan villa dengan design unik dengan pool seperti lagoon, di salah satu area yang paling hits saat ini di Bali",Jalan canggu resident badung,Kuta Utara,Kab. Badung,-8.6433447,115.1423823
34,34,815320706,8146873,"#101 Dijual vila cantik,mewah,dan berkelas lokasi Br.perang lukluk",5158,Rp 1.700.000.000,"#101 Dijual vila cantik,mewah,dan berkelas lokasi Br.perang lukluk badung bali Luas tanah 1,38are Luas bangunan 150m2 3kamar tidur 4kamar mandi Ruang tamu Dapur Carport Wifi Hot and fresh shower Posisi hook(hadap barat dan utara) Shm View sawah Full furnish Akses jalan 5meter  Harga 1,7M nego owner SvahaBali Properti",shm-sertifikathakmilik,Mengwi,Kab. Badung,-6.5859508,106.8325652
35,35,815320421,58486273,"Masih ada, cek lokasi dan booking murah dan strategis",5158,Rp 635.000.076,"Rumah type ideal, ruangan lengkap plus garasi dan taman. desain custom/sesuai permintaan, bila dirasa kurang luas, bisa request type sesuai keinginan  Harga bervariasi:  Tanda Jadi = 5 jt , DP = 20 %, Bisa dicicil 3X dlm 3 bln  Type lt.1  Type 36/50 = RP 635jt( 2 KT, 1 KM )  Type lt.2  Type 50/50 = RP 745jt( 2 KT, 1 KM )  Lokasi jamin strategis , dipinggir jalan!!  Alamat : Jl. Batas dukuh sari, sesetan  Fasilitas : One gate system, listrik 1300watt, air sumur bor, jalan paving, IMB dan SHM  Proses KPR aman, mudah dan cepat. kami bantu Lebih sedikit  info lengkap bs wa: Yeye",Jl. Batas dukuh sari sesetan densel,Denpasar Selatan,Denpasar Kota,-8.6983262,115.2147261
36,36,815319186,107505668,"Potongan Akhir Tahun, Villa murah di Desa Wisata Ubud Gianyar Bali",5158,Rp 998.000.000,"Villa Murah di Ubud Villa Joglo murah, 40 menit dari Canggu.  View  Luas Tanah 270 Mtr Bangunan 150 mtr,  Joglo 2 Kamar Tidur 2 kamar mandi, harga Global 998 Jt net, yang satu Villa Joglo Studio Luas 300 mtr shm ada kolam renang nya 1,8 M  nego* Lokasi Tunon Singakerta Ubud  Fee Broker 4℅, 10 menit dari Coco Market Tubongkang, 12 menit dr  Hotel Amandari Ubud Teras Sayan . 9 menit dari Green School. Hotel Bali Spirit Dekat Hotel Sheres, Villa Furama, *utara Villa Semano, 10 menit dr coco market tubongkang. Ubud  1. Bagian Desa Wisata Desa Singakerta Dkt Puri Damai,  Kab.Gianyar UBUD BALI*   10 menit dari pom bensin Tubongkang. Coco Market.  2. Harga pasaran diTunon Ubud 309- 350 jt Jt/Are*   3. Hanya 45 meter dari Jalan Raya Arjuna, Banjar Tunon. Singakerte lokasi nyaman Owner saat ini ada di Lokasi proyek Di Tunon Ubud.Bali","Jalan Raya Br. Tunon Gianyar, Bali",Sukawati,Gianyar Kab.,-8.5420967,115.2378554
37,37,774986206,61404194,Villa Murah Di Petitenget Seminyak Bali (AFJSEM1295),5158,Rp 5.500.000.000,"Harga bagus untuk villa SHM di Seminyak. Harus melihat properti yang bagus…  Terletak di daerah yang paling diminati di Petitenget, properti ini adalah bagian dari kawasan yang tenang dan aman, dalam jarak berjalan kaki ke restoran, pusat perbelanjaan, dan hanya 2 Km ke pantai.  Terletak di 300m2 (3 are) dari tanah Hak Milik, dengan akses jalan beraspal selebar 6 meter, properti ini terdiri dari 4 kamar tidur, 4 kamar mandi dan 1 kantor kecil, semuanya terletak di lantai dua. Semua kamar memiliki TV layar lebar, pemutar DVD, dan akses internet nirkabel serat optik 3 Mbps yang tersedia di setiap kamar.  Properti ini memiliki ruang tamu dan ruang makan yang luas di lantai pertama, di mana Anda dapat menikmati pertemuan keluarga & sosial. Di ruang tamu ada 2 set sofa nyaman yang menghadap ke area kolam. Meja makan semi formal lengkap dengan peralatan makan, siap melayani hingga 6 orang dewasa pada satu waktu makan malam. Dapur dilengkapi dengan semua kenyamanan modern. Jendela di dekat ruang tamu di sebelah kolam renang dapat dibuka, memungkinkan angin segar datang pada siang atau malam hari.  bersenang senang berenang dan menikmati makanan ringan di ruang makan adalah hal mudah dengan membuka jendela akses kolam renang .. Jendela kelambu terpasang ke jendela juga, sehingga para tamu akan dapat menikmati angin sepoi-sepoi tanpa takut gigitan nyamuk.  Di luar ruang tamu kolam renang 8 x 3 meter (ukuran kira-kira), lengkap dengan kursi berjemur dan payung. Shower kolam renang tersedia untuk tamu yang mungkin ingin membersihkan diri dari pasir pantai setelah aktivitas pantai, sebelum memasuki kamar mandi.  Informasi tambahan: Buka carport Air panas 1 kamar untuk staf 1 ruang toko dan binatu di lantai pertama Kapasitas listrik 13.200 Watts PDAM dan Sumber air sumur dalam Total 11 unit AC Estate terjaga keamanannya dengan keamanan 24 jam",Seminyak,Kuta,Kab. Badung,-8.691289399999999,115.1681653
38,38,775331944,61404194,Rumah Minimalis Di Tukad Citarum Denpasar (AFJSNR1238),5158,Rp 1.800.000.000,"rumah tiga kamar tidur yang nyaman Ini, dua lantai rumah terletak strategis di lokasi utama Tukad Citarum Denpasar. tidak jauh dari Renon Denpasar, sekolah internasional Gandhi dan dekat dengan restoran, dan beberapa menit ke pantai Sanur. Ukuran tanah 122 m2, sertifikat Hak Milik dan sekitar 230 m2 ukuran bangunan.  Properti itu sendiri dibangun pada 2011 dan direnovasi pada 2012 dan sejak itu telah dirawat dengan cermat. Rumah itu memiliki desain interior dan pencahayaan yang bagus. Tingkat pertama terdiri dari ruang tamu, kamar tidur utama, dapur, parkir dan taman di depan. Dua kamar terletak di lantai dua, berbagi kamar mandi, lounge, dan balkon.  Properti ini dijual dengan perabotan (tidak termasuk barang elektronik), properti ideal untuk keluarga yang menghargai privasi dan keselamatan.",Tukad Citarum,Denpasar Selatan,Denpasar Kota,-8.683956799999999,115.2339832
39,39,775334841,61404194,Rumah Baru Dalam Komplek Perumahan Taman Griya Jimbaran (VCJJBN35),5158,Rp 3.500.000.000,Luas tanah 260 meter persegi  Luas bangunan 225 meter persegi  Kamar tidur : 4  Kamar mandi : 4  Toilet tamu : 1  Fully furnished Kitchen set by Metric 2 lantai  hadap selatan Parkir 2 mobil Garden Air sumur bor (ground tank 6200 liter) Listrik 5.500w,Jimbaran,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
40,40,800067261,110955425,Dijual Tanah dan Rumah daerah strategis Perumahan Monang Maning,5158,Rp 2.800.000.000,"IMB Ada 6 kt, 1 kmar art ,  kamar mandi dalam kamar 5  Kamar mandi luar 2 Kamar mandi pembantu 1 Listrik : 3300 VA Prasarana Air Bersih : Sumur Bor + PDAM  Lokasi Bebas Banjir  Strategis dekat dengan fasilitas umum (pasar, minimarket, sekolah, puskesmas, kantor polisi, sarana olahraga, pusat kota, dll) Cocok Untuk dipakai Usaha  Harga Hanya dihitung untuk tanah saja, bangunan tidak dihitung  Harga NEGO",Jalan Gunung Patuha no. 148 A Perumnas Monang Maning,Denpasar Barat,Denpasar Kota,-8.6666185,115.1992897
41,41,810817557,35934038,Ruko Baru Canggu Berawa Mr Effe,5158,Rp 5.800.000.000,"Lt. 152,  lb. 254.  2 lantai..  2kt,  2 km,  shm  Lantai 1 toko kosong  Lantai 2 fully furnished  rp 5,8 M nego","Gg. Sri Kahyangan, Tibubeneng, Kec. Kuta Utara",Mengwi,Kab. Badung,-8.6646217,115.1423305
42,42,803817046,55542589,Dijual rumah minimalis dekat baypass Ida Bagus Mantra Gianyar,5158,Rp 310.000.000,"Mahardika Residence  Unit rumah minimalis Type 36/65 = 310jt  Free :  - SHM atas nama pembeli  - IMB  Lokasi : Br Gelgel, Keramas Bypass IB Mantra Utara Hotel Komaneka Dekat dengan akses publik - Aero Park - Taman Safari - Pantai Keramas - Rs Kasih Ibu - Sekolah - Pasar tradisional Hanya 2 menit dari Bypass IB Mantra ke lokasi!  Jalan di lokasi 7 meter dan 5 meter aspal. Di kawasan lokasi sedang dibangun wahana.   Melayani : - Cash&credit - Dp 25% sampai 30% sampai 25thn","Jl kurusetra, keramas, blahbatuh, gianyar",Gianyar,Gianyar Kab.,-8.5798797,115.323273
43,43,811622607,13538748,Jual Villa Mewah dekat Pantai Saba Pering Gianyar,5158,Rp 950.000.000,"Jual Villa Pering Blahbatuh Gianyar Bali Dekat Pantai Wisata Saba Pering suasana pedesaan yg asri aman dan nyaman ada pool kolam renang  Jl Permata Pering Blahbatuh Gianyar Bali 3 menit ke bypass IB Mantra 5 menit ke Pantai Wisata Saba 7 menit ke Wisata Bali Safari Marine Park 20 menit ke kota Denpasar 40 menit ke Bandara Ngurah Rai  Spek Villa Inden Pesan Bangun Desain bisa custom by request sesuai keinginan Tipe 100/100 LB 100 m² Tingkat lt.2 LT 100 m² SHM  & IMB lengkap 2 lantai • 3 kamar tidur  • 3 kmar mandi  • Kolam renang Pool • Dapur elegan • Garase • bahan material berkualitas dan bs   di buktikan • Lantai granit, genteng beton,   sanitar Toto/setara, dinding herbel   finishing plester aci, cat mowilek,   atap baja ringan, plafont gypsum • Akses jalan 5 meter mobil papasan Harga 950 juta nego halus Dp mulai 20% Cash dan KPR kami bantu proses Kredit sampai Acc bank Hub: WA/sms/call Quickrespon",Pantai Saba Pering Gianyar Bali,Gianyar,Gianyar Kab.,-8.6089977,115.3240731
44,44,804184023,104037234,DIJUAL RUMAH DENGAN HALAMAN YANG LUAS,5158,Rp 4.500.000.000,"Dijual Rumah Padang Griya-Padang Sambian, Denpasar  Berada dilingkungan perumahan yang nyaman dan tenang. Deket Gn.salak, Gn.soputan, teuku umar barat, mahendradata.Fasilitas Publik sangat dekat(RS.Balimed,Resto dan Minimarket Modern) Hanya 15 menit ke seminyak, petitenget, 20 menit ke batu belig, canggu club/canggu berawa ,10 menit kepusat kota denpasar Lantai 1 Luas tanah 600m² Luas bangunan 300m² Ruang tamu Ruang makan Dapur 3 Kamar tidur 2 Kamar mandi 1 Kamar staff Taman depan belakang Garase & Carpot Hadap ke barat Air sumur bor + PDAM Listrik 3500 watt Akses jalan 6 meter aspal SemiFurnis Shm Imb   Harga 4.5 Milyar Nett",PADANG SAMBIAN,Denpasar Barat,Denpasar Kota,-8.6546221,115.1859517
45,45,804192970,104037234,RUMAH MURAH DI PADANG SAMBIAN,5158,Rp 430.000.000,Di jual rumah murah minimalis di padangsambian kelod di belakang apotek kimia farma luas tanah 60m2 luas bangunan 40m2 2 kmr tidur 1 kmr mandi dapur ruang tamu garase sepeda motor akses jln 5 meter SHM  HARGA 430 JUTA NEGO TIPIS,PADANG SAMBIAN,Denpasar Barat,Denpasar Kota,-8.6546221,115.1859517
46,46,815312676,103731950,dijual vila sangat murah,5158,Rp 2.700.000.000,"DIJUAL VILA CANTIK PULL VIEW GWK,BANDARA LUAS TNH 255 ISI 5KAMAR TIDUR 5KAMAR MANDI GARASE 2MOBIL POOL BESAR GAZEBO JLN 5MTR LOKASI DEKAT KAMPUS UDAYANA HRG 2,7 MILYARR HRG NEGO SAMPAI DEALLL WATSHAAP:081999308448",unud,Kuta Selatan,Kab. Badung,-8.7982727,115.1723921
47,47,803456457,107208367,Dijual Rumah 2 Lantai Mewah Murah Jl. Pulau Batanta Pemogan Denpasar,5158,Rp 2.500.000.000,"Dijual Rumah 2 Lantai Mewah Murah Jl. Pulau Batanta Pemogan Denpasar Selatan  Luas tanah 155m² Luas Bangunan 242m² Kamar Tidur 5 Kamar Mandi 6 Ruang Tamu Ruang Keluarga Dapur Ruang makan Garasi Gudang Semi Furnished, Dijual Dengan beberapa Furniture besar Listrik : Watt?  Air : PDAM Jalan Paving 8 meter Tanah Aspek Perumahan, IMB ada. Harga 2.5 M Nego di lokasi",Jl Pulau Batanta Pemogan Denpasar Selatan,Denpasar Selatan,Denpasar Kota,-8.6869636,115.1973136
