,Unnamed: 0,Ad_id,User_id,Judul,Kategori,Harga,Deskripsi,Alamat,Kecamatan,Kab/Kota,LAT,LON
246,246,803131828,100721091,"Dijual  tanah luas 1000m2, Jln Abasan Canggu Permai cocok untuk Villa",4827,Rp 7.000.000,"Dijual cepat tanah luas 1000m2, (ukuran 58mx17m), akses jalan 4 meter, cocok untuk Villa, Harga Rp.700 juta /are Nego.  Jarak Destinasi  Hanya 10 menit ke Pin Club Hanya 12 menit Pantai Brawa",Jalan Abasan Canggu Permai Kuta Utara,Kuta Selatan,Kab. Badung,-8.6473944,115.1459077
247,247,752382342,100721091,tanah pinggir pantai cocok untuk Hotel dan Villa,4827,Rp 1.300.000.000,"Dijual tanah pinggir pantai luas 10 are ( 35 x 30 meter ) sebelah Utara Pantai  Matahari Terbit, lebar jalan 6 meter,  posisi di hook sangat cocok untuk Hotel dan Villa Harga Rp.1,3 miliar per are",Jalan Bypass Sanur,Nusapenida,Klungkung Kab.,-8.692315899999999,115.2586265
248,248,815159282,94073162,Tanah murah dibalangan bali,4827,Rp 140.000.000,Segera miliki tanah murah lokasi Balangan kuta Selatan Badung Bali.  Luas tanah 1.600m2/16 are Rp140.000.000/100m2/are nego Legalitas sertifikat hak milik Itr permukiman Akses jalan 5 meter kapur Lahan datar Sangat cocok untuk segala jenis hunian seperti villa/guest house/tempat tinggal/investasi. -+10 menit dari pantai Balangan bali  Agent property independent listingan tanah murah.,Balangan kuta Selatan Badung Bali,Kuta Selatan,Kab. Badung,-8.792047799999999,115.1234172
249,249,815158971,95484832,"Tanah @Pantai Bingin, Uluwatu, Badung, Bali",4827,Rp 700.000.000,Luas tanah 12 are  SHM  akses jalan 6 meter hotmix  PLN PDAM  Cocok untuk villa    HARGA IDR. 700 juta / are,"Uluwatu, Badung, Bali",Kuta Selatan,Kab. Badung,-8.829143199999999,115.0849069
250,250,752135749,100721091,Ddijual Tanah lokasi strategis  dekat pantai,4827,Rp 800.000.000,"Lokasi tanah pinggir jalan utama Munggu , cocok untuk Ruko, luas 400m2, ukuran 25 x 16 mtr, harga  rp.800 juta per are.",Jayan Raya Munggu Kaba Kaba,Mengwi,Kab. Badung,-8.6224785,115.1257504
251,251,752133403,100721091,Dijual Tanah lokasi strategis cocok untuk Villa,4827,Rp 300.000.000,"Dijual tanah luas  900m2, Lokasi tanah, ukuran 21x 43 m harga rp.300 juta per are.",Jalan Ocean Blue Kampial,Kuta Selatan,Kab. Badung,-8.8197225,115.1978912
252,252,815158406,106519420,DIJUAL TANAH MURAH DAN BAGUS,4827,Rp 1.500.000.000,"DIJUAL TANAH  LUAS TANAH 4 ARE (400 MTR2) AKSES JALAN 6 MTR LEBAR DEPAN 20 MTR LINGKUNGAN VILLA ASPEK PEMUKIMAN SANGAT DEKAT KE : KUTA SEMINYAK PETITENGET KEROBOKAN BANDARA SUNSETROD DAN BERBAGAI VASILITAS UMUM LAIN NYA  HARGA JUAL 1,5 MILYAR RUPIAH /ARE NEGO",JALAN DEWI SARASWATI SEMINYAK,Kuta,Kab. Badung,-8.6837728,115.1710738
253,253,815158398,58239023,Lahan Kebun Kopi Luas Wilayah Buleleng dkt Akses Jalan Raya,4827,Rp 10.000.000,"TOP FOR SALE! DIJUAL Lahan Kebun Kopi luas di area Buleleng  Luas Lahan 3,6 hektar Lahan sudah tertanam 24 ribu pohon Kopi siap Panen.  SHM Dekan dengan Jalan Raya Akses jalan kurleb 3 meter  HARGA Jual 10 juta/ are",Buleleng,Buleleng,Buleleng Kab.,-8.2238968,114.9516869
254,254,815157996,104037234,TANAH MURAH DI COKROAMINOTO,4827,Rp 630.000.000,Murah meriah   Rp 630 jt global nego tipis   Dijual tanah di Cokroaminoto Ubung   Luas 150 mtr  Lebar dpn 15 m Akses jalan 5 mtr paving,JL COKROAMINOTO,Denpasar Barat,Denpasar Kota,-8.6263271,115.2007679
255,255,815157758,104037234,TANAH KECIL JARANG ADA MURAH,4827,Rp 675.000.000,Harus laku bulan ini  Rp 675 jt per are  Dijual tanah kecil di pura Demak  Dkt jalan utama Teuku Umar   Luas 225 mtr  Ld 10 mtr  Akses jalan 8 mtr  SHM  Harga 675jt/are,JL PURA DEMAK DENBAR,Denpasar Barat,Denpasar Kota,-8.678234,115.191999
256,256,815157135,95484832,"Tanah @Tukad Badung Renon, Denpasar, Bali",4827,Rp 900.000.000,•Luas tanah 450m² •Lebar depan 14 meter •Hadap timur •ITR aspek pemukiman •Akses jalan LC 8 meter •Lingkungan perumahan elite & villa •Kultur tanah datar   HARGA IDR 900 Juta/100m² nego tipis,"Renon, Denpasar, Bali",Denpasar Barat,Denpasar Kota,-8.686289499999999,115.2393046
257,257,815156640,33648398,Dijual tanah perumahan 2 are Lovina Singaraja,4827,Rp 175.000.000,"Dijual tanah perumahan prime  - lokasi di Lovina  - tanah perumahan depan hotel Aditya Singaraja - luas 210 m2 atau 2,1 are - lebar depan kurang lebih 10 meter - SHM atas nama sendiri Lokasi prime harga covid. Nego. BUC",Lovina Singaraja,Buleleng,Buleleng Kab.,-8.1627326,115.0238048
258,258,774699280,94073162,Jual tanah lokasi pranagading Jimbaran Bali,4827,Rp 350.000.000,Dijual tanah kosong siap bangun. Lokasi pranagading Jimbaran Bali.  Luas tanah 350m2/3.5 are. Rp350 juta/100m2/are Legalitas sertifikat hak milik. Lebar depan 15 meter. Akses jalan 5 meter Paving. Lingkungan ramai,Pranagading Jimbaran Bali,Kuta Selatan,Kab. Badung,-8.7978275,115.1524455
259,259,770119017,94073162,Open 2 kavlingan lagi,4827,Rp 230.000.000,Open 2 kavlingan lagi Harga free surat-surat  Free biaya notaris+biaya balik nama+pajak pembelian.  Luas tanah 80m2  Rp230.000.000 nego  Luas tanah 100m2  Rp280.000.000 nego  Sertifikat hak milik Akses jalan aspal 5 meter (on proses dari pemilik). Lahan datar Lokasi dekat dengan kawasan perumahan raya kampial. -+2 menit dari kampus STP nusa dua Bali -+4 menit dari pantai pandawa bali,Raya kampial Nusa dua Bali,Kuta Selatan,Kab. Badung,-8.817732399999999,115.2019102
